P_ID,Timestamp,Version,Ihl,Tos,Len,Flags,Frag,Ttl,Proto,Chksum,Src,Dst,Sport,Dport,Seq,Ack,Dataofs,Reserved,Tflags,Tproto,Window,Tchksum,Urgptr,Label
11418,1706301685.341000,4,5,0,40,2,0,128,6,46616,10.0.2.15,10.0.2.15,50428,443,434137571,1606910724,5,0,-1,1,1026,26222,0,0
11419,1706301685.382000,4,5,0,252,2,0,128,6,18881,10.0.2.15,178.62.197.82,50428,443,434137571,1606910724,5,0,1,1,1026,45254,0,1
11419,1706301685.382000,4,5,0,252,2,0,128,6,46403,10.0.2.15,10.0.2.15,50428,443,434137571,1606910724,5,0,1,1,1026,7241,0,1
519,1706301685.382000,4,5,0,40,2,0,128,6,57515,10.0.2.15,10.0.2.15,443,50428,1606910724,434137783,5,0,-1,1,1025,26011,0,0
519,1706301685.382000,4,5,0,40,2,0,128,6,29993,178.62.197.82,10.0.2.15,443,50428,1606910724,434137783,5,0,-1,1,1025,64024,0,0
520,1706301685.432000,4,5,0,894,2,0,128,6,56660,10.0.2.15,10.0.2.15,443,50428,1606910724,434137783,5,0,1,1,1025,60961,0,1
520,1706301685.432000,4,5,0,894,2,0,128,6,29138,178.62.197.82,10.0.2.15,443,50428,1606910724,434137783,5,0,1,1,1025,33439,0,1
11420,1706301685.432000,4,5,0,382,2,0,128,6,18750,10.0.2.15,178.62.197.82,50428,443,434137783,1606911578,5,0,1,1,1023,39547,0,1
11420,1706301685.432000,4,5,0,382,2,0,128,6,46272,10.0.2.15,10.0.2.15,50428,443,434137783,1606911578,5,0,1,1,1023,1534,0,1
521,1706301685.432000,4,5,0,40,2,0,128,6,57513,10.0.2.15,10.0.2.15,443,50428,1606911578,434138125,5,0,-1,1,1024,24816,0,0
521,1706301685.432000,4,5,0,40,2,0,128,6,29991,178.62.197.82,10.0.2.15,443,50428,1606911578,434138125,5,0,-1,1,1024,62829,0,0
522,1706301685.432000,4,5,0,322,2,0,128,6,57230,10.0.2.15,10.0.2.15,443,50428,1606911578,434138125,5,0,1,1,1024,44672,0,1
522,1706301685.432000,4,5,0,322,2,0,128,6,29708,178.62.197.82,10.0.2.15,443,50428,1606911578,434138125,5,0,1,1,1024,17150,0,1
11421,1706301685.474000,4,5,0,93,2,0,128,6,19038,10.0.2.15,178.62.197.82,50428,443,434138125,1606911860,5,0,1,1,1022,15836,0,1
11421,1706301685.474000,4,5,0,93,2,0,128,6,46560,10.0.2.15,10.0.2.15,50428,443,434138125,1606911860,5,0,1,1,1022,43358,0,1
523,1706301685.511000,4,5,0,40,2,0,128,6,57511,10.0.2.15,10.0.2.15,443,50428,1606911860,434138178,5,0,-1,1,1024,24481,0,0
523,1706301685.511000,4,5,0,40,2,0,128,6,29989,178.62.197.82,10.0.2.15,443,50428,1606911860,434138178,5,0,-1,1,1024,62494,0,0
524,1706301686.072000,4,5,0,72,-1,0,128,17,8316,10.0.2.15,10.0.2.15,53,59430,,,,,,0,,,,0
525,1706301686.124000,4,5,0,40,2,0,128,6,57509,10.0.2.15,10.0.2.15,443,50426,2443558843,3860158255,5,0,-1,1,1024,15962,0,0
525,1706301686.124000,4,5,0,40,2,0,128,6,4898,80.127.137.19,10.0.2.15,443,50426,2443558843,3860158255,5,0,-1,1,1024,28886,0,0
50943,1706301686.124000,4,5,0,40,2,0,128,6,20015,10.0.2.15,80.127.137.19,50426,443,3860158255,2443558844,5,0,-1,1,1022,28888,0,0
50943,1706301686.124000,4,5,0,40,2,0,128,6,7091,10.0.2.15,10.0.2.15,50426,443,3860158255,2443558844,5,0,-1,1,1022,15964,0,0
50944,1706301686.124000,4,5,0,40,2,0,128,6,20014,10.0.2.15,80.127.137.19,50426,443,3860158255,2443558844,5,0,-1,1,1022,28887,0,0
50944,1706301686.124000,4,5,0,40,2,0,128,6,7090,10.0.2.15,10.0.2.15,50426,443,3860158255,2443558844,5,0,-1,1,1022,15963,0,0
526,1706301686.124000,4,5,0,40,2,0,128,6,57508,10.0.2.15,10.0.2.15,443,50426,2443558844,3860158256,5,0,-1,1,1024,15961,0,0
526,1706301686.124000,4,5,0,40,2,0,128,6,4897,80.127.137.19,10.0.2.15,443,50426,2443558844,3860158256,5,0,-1,1,1024,28885,0,0
527,1706301686.910000,4,5,0,72,-1,0,128,17,8313,10.0.2.15,10.0.2.15,54308,53,,,,,,0,,,,0
528,1706301686.910000,4,5,0,72,-1,0,128,17,8312,10.0.2.15,10.0.2.15,53,54308,,,,,,0,,,,0
52509,1706301687.483000,4,5,0,52,2,0,128,6,46452,10.0.2.15,171.25.193.9,50429,80,3263572556,0,8,0,-1,1,64240,18893,0,0
52509,1706301687.546000,4,5,0,52,2,0,128,6,5513,10.0.2.15,10.0.2.15,50429,80,3263572556,0,8,0,-1,1,64240,43489,0,0
529,1706301687.546000,4,5,0,52,2,0,128,6,57493,10.0.2.15,10.0.2.15,80,50429,1675216581,3263572557,8,0,-1,1,65535,32766,0,0
529,1706301687.546000,4,5,0,52,2,0,128,6,32897,171.25.193.9,10.0.2.15,80,50429,1675216581,3263572557,8,0,-1,1,65535,8170,0,0
52510,1706301687.546000,4,5,0,40,2,0,128,6,46463,10.0.2.15,171.25.193.9,50429,80,3263572557,1675216582,5,0,-1,1,1026,22239,0,0
52510,1706301687.546000,4,5,0,40,2,0,128,6,5524,10.0.2.15,10.0.2.15,50429,80,3263572557,1675216582,5,0,-1,1,1026,46835,0,0
52511,1706301687.594000,4,5,0,264,2,0,128,6,46238,10.0.2.15,171.25.193.9,50429,80,3263572557,1675216582,5,0,1,1,1026,33215,0,1
52511,1706301687.594000,4,5,0,264,2,0,128,6,5299,10.0.2.15,10.0.2.15,50429,80,3263572557,1675216582,5,0,1,1,1026,57811,0,1
530,1706301687.594000,4,5,0,40,2,0,128,6,57504,10.0.2.15,10.0.2.15,80,50429,1675216582,3263572781,5,0,-1,1,1025,46612,0,0
530,1706301687.594000,4,5,0,40,2,0,128,6,32908,171.25.193.9,10.0.2.15,80,50429,1675216582,3263572781,5,0,-1,1,1025,22016,0,0
531,1706301687.594000,4,5,0,399,2,0,128,6,57144,10.0.2.15,10.0.2.15,80,50429,1675216582,3263572781,5,0,1,1,1025,31488,0,1
531,1706301687.594000,4,5,0,399,2,0,128,6,32548,171.25.193.9,10.0.2.15,80,50429,1675216582,3263572781,5,0,1,1,1025,6892,0,1
532,1706301687.594000,4,5,0,40,2,0,128,6,57502,10.0.2.15,10.0.2.15,80,50429,1675216941,3263572781,5,0,-1,1,1025,46252,0,0
532,1706301687.594000,4,5,0,40,2,0,128,6,32906,171.25.193.9,10.0.2.15,80,50429,1675216941,3263572781,5,0,-1,1,1025,21656,0,0
52512,1706301687.594000,4,5,0,40,2,0,128,6,46461,10.0.2.15,171.25.193.9,50429,80,3263572781,1675216941,5,0,-1,1,0,22678,0,0
52512,1706301687.594000,4,5,0,40,2,0,128,6,5522,10.0.2.15,10.0.2.15,50429,80,3263572781,1675216941,5,0,-1,1,0,47274,0,0
52513,1706301687.594000,4,5,0,40,2,0,128,6,46460,10.0.2.15,171.25.193.9,50429,80,3263572781,3263572781,5,0,-1,1,0,38649,0,0
52513,1706301687.594000,4,5,0,40,2,0,128,6,5521,10.0.2.15,10.0.2.15,50429,80,3263572781,3263572781,5,0,-1,1,0,63245,0,0
39552,1706301688.172000,4,5,0,52,2,0,128,6,25153,127.0.0.1,127.0.0.1,50430,9050,3088004801,0,8,0,-1,1,65535,40896,0,0
39553,1706301688.221000,4,5,0,52,2,0,128,6,25152,127.0.0.1,127.0.0.1,9050,50430,2351800738,3088004802,8,0,-1,1,65535,29151,0,0
39554,1706301688.538000,4,5,0,40,2,0,128,6,25163,127.0.0.1,127.0.0.1,50430,9050,3088004802,2351800739,5,0,-1,1,1279,42967,0,0
39555,1706301688.614000,4,5,0,41,2,0,128,6,25161,127.0.0.1,127.0.0.1,50430,9050,3088004802,2351800739,5,0,1,1,1279,43213,0,1
39556,1706301688.614000,4,5,0,40,2,0,128,6,25161,127.0.0.1,127.0.0.1,50430,9050,3088004803,2351800739,5,0,-1,1,1279,42965,0,0
39557,1706301688.614000,4,5,0,52,2,0,128,6,25148,127.0.0.1,127.0.0.1,50431,9050,1874072084,0,8,0,-1,1,65535,3272,0,0
39558,1706301688.614000,4,5,0,40,2,0,128,6,25159,127.0.0.1,127.0.0.1,9050,50430,2351800739,3088004803,5,0,-1,1,1279,42966,0,0
39559,1706301688.709000,4,5,0,40,2,0,128,6,25158,127.0.0.1,127.0.0.1,9050,50430,2351800739,3088004804,5,0,-1,1,1279,42965,0,0
39560,1706301688.709000,4,5,0,40,2,0,128,6,25157,127.0.0.1,127.0.0.1,9050,50430,2351800739,3088004804,5,0,-1,1,1279,42964,0,0
39561,1706301688.709000,4,5,0,52,2,0,128,6,25144,127.0.0.1,127.0.0.1,9050,50431,3291608175,1874072085,8,0,-1,1,65535,21525,0,0
39562,1706301688.763000,4,5,0,40,2,0,128,6,25155,127.0.0.1,127.0.0.1,50430,9050,3088004804,2351800740,5,0,-1,1,1279,42964,0,0
39563,1706301688.763000,4,5,0,40,2,0,128,6,25154,127.0.0.1,127.0.0.1,50431,9050,1874072085,3291608176,5,0,-1,1,1279,35341,0,0
39564,1706301688.763000,4,5,0,43,2,0,128,6,25150,127.0.0.1,127.0.0.1,50431,9050,1874072085,3291608176,5,0,1,1,1279,34049,0,1
39565,1706301688.763000,4,5,0,40,2,0,128,6,25152,127.0.0.1,127.0.0.1,9050,50431,3291608176,1874072088,5,0,-1,1,1279,35338,0,0
39566,1706301688.763000,4,5,0,42,2,0,128,6,25149,127.0.0.1,127.0.0.1,9050,50431,3291608176,1874072088,5,0,1,1,1279,34048,0,1
39567,1706301688.763000,4,5,0,40,2,0,128,6,25150,127.0.0.1,127.0.0.1,50431,9050,1874072088,3291608178,5,0,-1,1,1279,35336,0,0
39568,1706301688.763000,4,5,0,70,2,0,128,6,25119,127.0.0.1,127.0.0.1,50431,9050,1874072088,3291608178,5,0,1,1,1279,4679,0,1
39569,1706301688.763000,4,5,0,40,2,0,128,6,25148,127.0.0.1,127.0.0.1,9050,50431,3291608178,1874072118,5,0,-1,1,1279,35306,0,0
533,1706301690.333000,4,5,0,71,-1,0,128,17,8308,10.0.2.15,10.0.2.15,52549,53,,,,,,0,,,,0
534,1706301690.374000,4,5,0,71,-1,0,128,17,8307,10.0.2.15,10.0.2.15,53,52549,,,,,,0,,,,0
535,1706301691.197000,4,5,0,40,2,0,128,6,57499,10.0.2.15,10.0.2.15,443,50428,1606911860,434138178,5,0,-1,1,1024,24480,0,0
535,1706301691.197000,4,5,0,40,2,0,128,6,29977,178.62.197.82,10.0.2.15,443,50428,1606911860,434138178,5,0,-1,1,1024,62493,0,0
11422,1706301691.197000,4,5,0,40,2,0,128,6,19090,10.0.2.15,178.62.197.82,50428,443,434138178,1606911861,5,0,-1,1,1022,62495,0,0
11422,1706301691.197000,4,5,0,40,2,0,128,6,46612,10.0.2.15,10.0.2.15,50428,443,434138178,1606911861,5,0,-1,1,1022,24482,0,0
11423,1706301691.197000,4,5,0,40,2,0,128,6,19089,10.0.2.15,178.62.197.82,50428,443,434138178,1606911861,5,0,-1,1,1022,62494,0,0
11423,1706301691.197000,4,5,0,40,2,0,128,6,46611,10.0.2.15,10.0.2.15,50428,443,434138178,1606911861,5,0,-1,1,1022,24481,0,0
536,1706301691.197000,4,5,0,40,2,0,128,6,57498,10.0.2.15,10.0.2.15,443,50428,1606911861,434138179,5,0,-1,1,1024,24479,0,0
536,1706301691.197000,4,5,0,40,2,0,128,6,29976,178.62.197.82,10.0.2.15,443,50428,1606911861,434138179,5,0,-1,1,1024,62492,0,0
7148,1706301703.500000,4,5,0,203,-1,0,1,17,41261,10.0.2.15,239.255.255.250,52550,1900,,,,,,0,,,,1
7148,1706301703.500000,4,5,0,203,-1,0,1,17,41261,10.0.2.15,239.255.255.250,52550,1900,,,,,,0,,,,1
5903,1706301703.977000,4,5,0,52,2,0,128,6,63187,10.0.2.15,185.13.39.197,50432,443,2857032691,0,8,0,-1,1,64240,14916,0,0
5903,1706301703.977000,4,5,0,52,2,0,128,6,52119,10.0.2.15,10.0.2.15,50432,443,2857032691,0,8,0,-1,1,64240,3848,0,0
537,1706301703.977000,4,5,0,52,2,0,128,6,57485,10.0.2.15,10.0.2.15,443,50432,3347761668,2857032692,8,0,-1,1,65535,32308,0,0
537,1706301703.977000,4,5,0,52,2,0,128,6,3018,185.13.39.197,10.0.2.15,443,50432,3347761668,2857032692,8,0,-1,1,65535,43376,0,0
5904,1706301703.977000,4,5,0,40,2,0,128,6,63198,10.0.2.15,185.13.39.197,50432,443,2857032692,3347761669,5,0,-1,1,1026,57445,0,0
5904,1706301703.977000,4,5,0,40,2,0,128,6,52130,10.0.2.15,10.0.2.15,50432,443,2857032692,3347761669,5,0,-1,1,1026,46377,0,0
5905,1706301704.075000,4,5,0,259,2,0,128,6,62978,10.0.2.15,185.13.39.197,50432,443,2857032692,3347761669,5,0,1,1,1026,17465,0,1
5905,1706301704.075000,4,5,0,259,2,0,128,6,51910,10.0.2.15,10.0.2.15,50432,443,2857032692,3347761669,5,0,1,1,1026,6397,0,1
538,1706301704.075000,4,5,0,40,2,0,128,6,57496,10.0.2.15,10.0.2.15,443,50432,3347761669,2857032911,5,0,-1,1,1025,46159,0,0
538,1706301704.075000,4,5,0,40,2,0,128,6,3029,185.13.39.197,10.0.2.15,443,50432,3347761669,2857032911,5,0,-1,1,1025,57227,0,0
539,1706301704.075000,4,5,0,894,2,0,128,6,56641,10.0.2.15,10.0.2.15,443,50432,3347761669,2857032911,5,0,1,1,1025,42108,0,1
539,1706301704.075000,4,5,0,894,2,0,128,6,2174,185.13.39.197,10.0.2.15,443,50432,3347761669,2857032911,5,0,1,1,1025,53176,0,1
5906,1706301704.075000,4,5,0,382,2,0,128,6,62854,10.0.2.15,185.13.39.197,50432,443,2857032911,3347762523,5,0,1,1,1023,61093,0,1
5906,1706301704.075000,4,5,0,382,2,0,128,6,51786,10.0.2.15,10.0.2.15,50432,443,2857032911,3347762523,5,0,1,1,1023,50025,0,1
540,1706301704.075000,4,5,0,40,2,0,128,6,57494,10.0.2.15,10.0.2.15,443,50432,3347762523,2857033253,5,0,-1,1,1024,44964,0,0
540,1706301704.075000,4,5,0,40,2,0,128,6,3027,185.13.39.197,10.0.2.15,443,50432,3347762523,2857033253,5,0,-1,1,1024,56032,0,0
541,1706301704.075000,4,5,0,322,2,0,128,6,57211,10.0.2.15,10.0.2.15,443,50432,3347762523,2857033253,5,0,1,1,1024,48877,0,1
541,1706301704.075000,4,5,0,322,2,0,128,6,2744,185.13.39.197,10.0.2.15,443,50432,3347762523,2857033253,5,0,1,1,1024,59945,0,1
5907,1706301704.136000,4,5,0,93,2,0,128,6,63142,10.0.2.15,185.13.39.197,50432,443,2857033253,3347762805,5,0,1,1,1022,12877,0,1
5907,1706301704.136000,4,5,0,93,2,0,128,6,52074,10.0.2.15,10.0.2.15,50432,443,2857033253,3347762805,5,0,1,1,1022,1809,0,1
542,1706301704.136000,4,5,0,40,2,0,128,6,57492,10.0.2.15,10.0.2.15,443,50432,3347762805,2857033306,5,0,-1,1,1024,44629,0,0
542,1706301704.136000,4,5,0,40,2,0,128,6,3025,185.13.39.197,10.0.2.15,443,50432,3347762805,2857033306,5,0,-1,1,1024,55697,0,0
7149,1706301704.742000,4,5,0,203,-1,0,1,17,41260,10.0.2.15,239.255.255.250,52550,1900,,,,,,0,,,,1
7149,1706301704.770000,4,5,0,203,-1,0,1,17,41260,10.0.2.15,239.255.255.250,52550,1900,,,,,,0,,,,1
7150,1706301705.998000,4,5,0,203,-1,0,1,17,41259,10.0.2.15,239.255.255.250,52550,1900,,,,,,0,,,,1
7150,1706301705.998000,4,5,0,203,-1,0,1,17,41259,10.0.2.15,239.255.255.250,52550,1900,,,,,,0,,,,1
543,1706301706.047000,4,5,0,72,-1,0,128,17,8297,10.0.2.15,10.0.2.15,64907,53,,,,,,0,,,,0
544,1706301706.098000,4,5,0,72,-1,0,128,17,8296,10.0.2.15,10.0.2.15,53,64907,,,,,,0,,,,0
7151,1706301707.234000,4,5,0,203,-1,0,1,17,41258,10.0.2.15,239.255.255.250,52550,1900,,,,,,0,,,,1
7151,1706301707.234000,4,5,0,203,-1,0,1,17,41258,10.0.2.15,239.255.255.250,52550,1900,,,,,,0,,,,1
545,1706301710.606000,4,5,0,40,2,0,128,6,57489,10.0.2.15,10.0.2.15,443,50432,3347762805,2857033306,5,0,-1,1,1024,44628,0,0
545,1706301710.606000,4,5,0,40,2,0,128,6,3022,185.13.39.197,10.0.2.15,443,50432,3347762805,2857033306,5,0,-1,1,1024,55696,0,0
5908,1706301710.606000,4,5,0,40,2,0,128,6,63194,10.0.2.15,185.13.39.197,50432,443,2857033306,3347762806,5,0,-1,1,1022,55698,0,0
5908,1706301710.606000,4,5,0,40,2,0,128,6,52126,10.0.2.15,10.0.2.15,50432,443,2857033306,3347762806,5,0,-1,1,1022,44630,0,0
5909,1706301710.606000,4,5,0,40,2,0,128,6,63193,10.0.2.15,185.13.39.197,50432,443,2857033306,3347762806,5,0,-1,1,1022,55697,0,0
5909,1706301710.606000,4,5,0,40,2,0,128,6,52125,10.0.2.15,10.0.2.15,50432,443,2857033306,3347762806,5,0,-1,1,1022,44629,0,0
546,1706301710.624000,4,5,0,40,2,0,128,6,57488,10.0.2.15,10.0.2.15,443,50432,3347762806,2857033307,5,0,-1,1,1024,44627,0,0
546,1706301710.624000,4,5,0,40,2,0,128,6,3021,185.13.39.197,10.0.2.15,443,50432,3347762806,2857033307,5,0,-1,1,1024,55695,0,0
46507,1706301728.870000,4,5,0,52,2,0,128,6,28839,10.0.2.15,178.62.22.36,50433,443,3690270462,0,8,0,-1,1,64240,60925,0,0
46507,1706301728.938000,4,5,0,52,2,0,128,6,11515,10.0.2.15,10.0.2.15,50433,443,3690270462,0,8,0,-1,1,64240,43601,0,0
547,1706301728.938000,4,5,0,52,2,0,128,6,57475,10.0.2.15,10.0.2.15,443,50433,241153675,3690270463,8,0,-1,1,65535,58914,0,0
547,1706301728.938000,4,5,0,52,2,0,128,6,9264,178.62.22.36,10.0.2.15,443,50433,241153675,3690270463,8,0,-1,1,65535,10703,0,0
46508,1706301728.938000,4,5,0,40,2,0,128,6,28850,10.0.2.15,178.62.22.36,50433,443,3690270463,241153676,5,0,-1,1,1026,24772,0,0
46508,1706301728.938000,4,5,0,40,2,0,128,6,11526,10.0.2.15,10.0.2.15,50433,443,3690270463,241153676,5,0,-1,1,1026,7448,0,0
46509,1706301729.003000,4,5,0,249,2,0,128,6,28640,10.0.2.15,178.62.22.36,50433,443,3690270463,241153676,5,0,1,1,1026,6753,0,1
46509,1706301729.003000,4,5,0,249,2,0,128,6,11316,10.0.2.15,10.0.2.15,50433,443,3690270463,241153676,5,0,1,1,1026,54964,0,1
548,1706301729.003000,4,5,0,40,2,0,128,6,57486,10.0.2.15,10.0.2.15,443,50433,241153676,3690270672,5,0,-1,1,1025,7240,0,0
548,1706301729.003000,4,5,0,40,2,0,128,6,9275,178.62.22.36,10.0.2.15,443,50433,241153676,3690270672,5,0,-1,1,1025,24564,0,0
549,1706301729.003000,4,5,0,894,2,0,128,6,56631,10.0.2.15,10.0.2.15,443,50433,241153676,3690270672,5,0,1,1,1025,38974,0,1
549,1706301729.003000,4,5,0,894,2,0,128,6,8420,178.62.22.36,10.0.2.15,443,50433,241153676,3690270672,5,0,1,1,1025,56298,0,1
46510,1706301729.003000,4,5,0,382,2,0,128,6,28506,10.0.2.15,178.62.22.36,50433,443,3690270672,241154530,5,0,1,1,1023,50284,0,1
46510,1706301729.003000,4,5,0,382,2,0,128,6,11182,10.0.2.15,10.0.2.15,50433,443,3690270672,241154530,5,0,1,1,1023,32960,0,1
550,1706301729.003000,4,5,0,40,2,0,128,6,57484,10.0.2.15,10.0.2.15,443,50433,241154530,3690271014,5,0,-1,1,1024,6045,0,0
550,1706301729.003000,4,5,0,40,2,0,128,6,9273,178.62.22.36,10.0.2.15,443,50433,241154530,3690271014,5,0,-1,1,1024,23369,0,0
551,1706301729.003000,4,5,0,306,2,0,128,6,57217,10.0.2.15,10.0.2.15,443,50433,241154530,3690271014,5,0,1,1,1024,23166,0,1
551,1706301729.003000,4,5,0,306,2,0,128,6,9006,178.62.22.36,10.0.2.15,443,50433,241154530,3690271014,5,0,1,1,1024,40490,0,1
46511,1706301729.085000,4,5,0,93,2,0,128,6,28794,10.0.2.15,178.62.22.36,50433,443,3690271014,241154796,5,0,1,1,1022,3752,0,1
46511,1706301729.085000,4,5,0,93,2,0,128,6,11470,10.0.2.15,10.0.2.15,50433,443,3690271014,241154796,5,0,1,1,1022,51963,0,1
552,1706301729.085000,4,5,0,40,2,0,128,6,57482,10.0.2.15,10.0.2.15,443,50433,241154796,3690271067,5,0,-1,1,1024,5726,0,0
552,1706301729.085000,4,5,0,40,2,0,128,6,9271,178.62.22.36,10.0.2.15,443,50433,241154796,3690271067,5,0,-1,1,1024,23050,0,0
553,1706301730.336000,4,5,0,83,-1,0,128,17,8276,10.0.2.15,10.0.2.15,55182,53,,,,,,0,,,,0
554,1706301730.336000,4,5,0,99,-1,0,128,17,8259,10.0.2.15,10.0.2.15,53,55182,,,,,,0,,,,0
18522,1706301730.336000,4,5,0,52,2,0,128,6,58335,10.0.2.15,192.0.2.123,50434,443,1755396870,0,8,0,-1,1,64240,15152,0,0
18522,1706301730.336000,4,5,0,52,2,0,128,6,39500,10.0.2.15,10.0.2.15,50434,443,1755396870,0,8,0,-1,1,64240,61852,0,0
555,1706301730.394000,4,5,0,52,2,0,128,6,57467,10.0.2.15,10.0.2.15,443,50434,2125698888,1755396871,8,0,-1,1,65535,56412,0,0
555,1706301730.394000,4,5,0,52,2,0,128,6,10767,192.0.2.123,10.0.2.15,443,50434,2125698888,1755396871,8,0,-1,1,65535,9712,0,0
18523,1706301730.394000,4,5,0,40,2,0,128,6,58346,10.0.2.15,192.0.2.123,50434,443,1755396871,2125698889,5,0,-1,1,1026,23781,0,0
18523,1706301730.394000,4,5,0,40,2,0,128,6,39511,10.0.2.15,10.0.2.15,50434,443,1755396871,2125698889,5,0,-1,1,1026,4946,0,0
18524,1706301730.394000,4,5,0,262,2,0,128,6,58123,10.0.2.15,192.0.2.123,50434,443,1755396871,2125698889,5,0,1,1,1026,1162,0,1
18524,1706301730.394000,4,5,0,262,2,0,128,6,39288,10.0.2.15,10.0.2.15,50434,443,1755396871,2125698889,5,0,1,1,1026,47862,0,1
556,1706301730.394000,4,5,0,40,2,0,128,6,57478,10.0.2.15,10.0.2.15,443,50434,2125698889,1755397093,5,0,-1,1,1025,4725,0,0
556,1706301730.394000,4,5,0,40,2,0,128,6,10778,192.0.2.123,10.0.2.15,443,50434,2125698889,1755397093,5,0,-1,1,1025,23560,0,0
557,1706301731.961000,4,5,0,71,-1,0,128,17,8284,10.0.2.15,10.0.2.15,60859,53,,,,,,0,,,,0
558,1706301732.079000,4,5,0,71,-1,0,128,17,8283,10.0.2.15,10.0.2.15,53,60859,,,,,,0,,,,0
559,1706301736.637000,4,5,0,40,2,0,128,6,57475,10.0.2.15,10.0.2.15,443,50433,241154796,3690271067,5,0,-1,1,1024,5725,0,0
559,1706301736.637000,4,5,0,40,2,0,128,6,9264,178.62.22.36,10.0.2.15,443,50433,241154796,3690271067,5,0,-1,1,1024,23049,0,0
560,1706301736.637000,4,5,0,889,2,0,128,6,56625,10.0.2.15,10.0.2.15,443,50434,2125698889,1755397093,5,0,1,1,1025,61029,0,1
560,1706301736.637000,4,5,0,889,2,0,128,6,9925,192.0.2.123,10.0.2.15,443,50434,2125698889,1755397093,5,0,1,1,1025,14329,0,1
46512,1706301736.637000,4,5,0,40,2,0,128,6,28846,10.0.2.15,178.62.22.36,50433,443,3690271067,241154797,5,0,-1,1,1022,23051,0,0
46512,1706301736.637000,4,5,0,40,2,0,128,6,11522,10.0.2.15,10.0.2.15,50433,443,3690271067,241154797,5,0,-1,1,1022,5727,0,0
46513,1706301736.637000,4,5,0,40,2,0,128,6,28845,10.0.2.15,178.62.22.36,50433,443,3690271067,241154797,5,0,-1,1,1022,23050,0,0
46513,1706301736.637000,4,5,0,40,2,0,128,6,11521,10.0.2.15,10.0.2.15,50433,443,3690271067,241154797,5,0,-1,1,1022,5726,0,0
18525,1706301736.637000,4,5,0,358,2,0,128,6,58026,10.0.2.15,192.0.2.123,50434,443,1755397093,2125699738,5,0,1,1,1023,63101,0,1
18525,1706301736.637000,4,5,0,358,2,0,128,6,39191,10.0.2.15,10.0.2.15,50434,443,1755397093,2125699738,5,0,1,1,1023,44266,0,1
561,1706301736.637000,4,5,0,40,2,0,128,6,57473,10.0.2.15,10.0.2.15,443,50433,241154797,3690271068,5,0,-1,1,1024,5724,0,0
561,1706301736.637000,4,5,0,40,2,0,128,6,9262,178.62.22.36,10.0.2.15,443,50433,241154797,3690271068,5,0,-1,1,1024,23048,0,0
562,1706301736.637000,4,5,0,40,2,0,128,6,57472,10.0.2.15,10.0.2.15,443,50434,2125699738,1755397411,5,0,-1,1,1024,3559,0,0
562,1706301736.637000,4,5,0,40,2,0,128,6,10772,192.0.2.123,10.0.2.15,443,50434,2125699738,1755397411,5,0,-1,1,1024,22394,0,0
563,1706301736.637000,4,5,0,314,2,0,128,6,57197,10.0.2.15,10.0.2.15,443,50434,2125699738,1755397411,5,0,1,1,1024,64067,0,1
563,1706301736.637000,4,5,0,314,2,0,128,6,10497,192.0.2.123,10.0.2.15,443,50434,2125699738,1755397411,5,0,1,1,1024,17367,0,1
18526,1706301736.692000,4,5,0,40,2,0,128,6,58343,10.0.2.15,192.0.2.123,50434,443,1755397411,2125700012,5,0,-1,1,1022,22121,0,0
18526,1706301736.692000,4,5,0,40,2,0,128,6,39508,10.0.2.15,10.0.2.15,50434,443,1755397411,2125700012,5,0,-1,1,1022,3286,0,0
564,1706301736.692000,4,5,0,40,2,0,128,6,57470,10.0.2.15,10.0.2.15,443,50434,2125700012,1755397412,5,0,-1,1,1024,3284,0,0
564,1706301736.759000,4,5,0,40,2,0,128,6,10770,192.0.2.123,10.0.2.15,443,50434,2125700012,1755397412,5,0,-1,1,1024,22119,0,0
565,1706301736.759000,4,5,0,40,2,0,128,6,57469,10.0.2.15,10.0.2.15,443,50434,2125700012,1755397412,5,0,-1,1,1024,3283,0,0
565,1706301736.759000,4,5,0,40,2,0,128,6,10769,192.0.2.123,10.0.2.15,443,50434,2125700012,1755397412,5,0,-1,1,1024,22118,0,0
18527,1706301736.759000,4,5,0,40,2,0,128,6,58342,10.0.2.15,192.0.2.123,50434,443,1755397412,2125700013,5,0,-1,1,1022,22120,0,0
18527,1706301736.759000,4,5,0,40,2,0,128,6,39507,10.0.2.15,10.0.2.15,50434,443,1755397412,2125700013,5,0,-1,1,1022,3285,0,0
14981,1706301739.265000,4,5,0,52,2,0,128,6,65020,10.0.2.15,199.254.238.52,50435,443,2045165503,0,8,0,-1,1,64240,45432,0,0
14981,1706301739.265000,4,5,0,52,2,0,128,6,43041,10.0.2.15,10.0.2.15,50435,443,2045165503,0,8,0,-1,1,64240,23453,0,0
566,1706301739.265000,4,5,0,52,2,0,128,6,57456,10.0.2.15,10.0.2.15,443,50435,4128520697,2045165504,8,0,-1,1,65535,11339,0,0
566,1706301739.265000,4,5,0,52,2,0,128,6,13900,199.254.238.52,10.0.2.15,443,50435,4128520697,2045165504,8,0,-1,1,65535,33318,0,0
14982,1706301739.265000,4,5,0,40,2,0,128,6,65031,10.0.2.15,199.254.238.52,50435,443,2045165504,4128520698,5,0,-1,1,1026,47387,0,0
